Filename: data/luminox-f117.txt
Copyright Paul Hubbard (phubbard@watchotaku.com) 2010
License: http://creativecommons.org/licenses/by/3.0/us/
See http://watchotaku.com/display/swr/Measure+luminosity
Timestamp: 2010-06-29 07:21:28.588827
UTC timestamp: 2010-06-29 14:21:28.588843

Time(seconds)	Lux
5.005537	0.000382
10.011229	0.000380
15.017913	0.000380
20.008549	0.000379
25.014249	0.000380
30.004974	0.000382
35.011668	0.000380
40.017310	0.000380
45.007930	0.000380
50.014687	0.000380
55.004424	0.000379
60.011060	0.000380
65.017799	0.000379
70.007490	0.000380
75.014179	0.000380
80.004713	0.000380
85.011555	0.000380
90.017244	0.000381
95.007882	0.000380
100.014586	0.000380
105.004272	0.000379
110.011010	0.000379
115.017709	0.000380
120.008282	0.000380
125.014078	0.000380
130.004759	0.000379
135.010450	0.000380
140.017137	0.000380
145.007772	0.000380
150.013523	0.000380
155.004082	0.000380
160.010870	0.000380
165.016547	0.000381
170.007273	0.000380
175.013965	0.000379
180.004494	0.000379
185.010294	0.000381
190.017156	0.000380
195.006681	0.000380
200.013404	0.000380
205.003967	0.000379
210.009786	0.000380
215.016479	0.000380
220.007163	0.000381
225.013830	0.000380
230.004256	0.000380
235.010121	0.000380
240.016882	0.000380
245.007361	0.000381
250.014204	0.000380
255.003965	0.000380
260.010582	0.000381
265.017365	0.000380
270.007017	0.000380
275.013737	0.000380
280.004431	0.000380
285.010071	0.000380
290.016734	0.000380
295.006420	0.000380
300.013166	0.000380
305.018734	0.000380
310.009540	0.000379
315.015120	0.000381
320.005898	0.000380
325.012632	0.000380
330.018152	0.000381
335.008720	0.000380
340.015662	0.000380
345.005347	0.000379
350.012031	0.000380
355.017660	0.000380
360.008418	0.000380
365.015023	0.000380
370.004715	0.000380
375.011424	0.000380
380.017172	0.000381
385.007856	0.000380
390.013469	0.000380
395.004144	0.000380
400.009958	0.000380
405.015488	0.000380
410.006063	0.000380
415.012773	0.000380
420.018652	0.000380
425.009368	0.000380
430.015047	0.000379
435.004668	0.000381
440.011367	0.000381
445.018175	0.000381
450.007829	0.000380
455.014464	0.000381
460.004105	0.000381
465.009809	0.000380
470.016639	0.000380
475.007177	0.000380
480.012940	0.000380
485.019653	0.000380
490.009266	0.000381
495.016059	0.000381
500.005711	0.000380
505.012336	0.000380
510.019099	0.000381
515.008773	0.000380
520.015439	0.000380
525.005124	0.000381
530.011840	0.000380
535.017531	0.000381
540.008140	0.000381
545.014928	0.000380
550.004597	0.000380
555.011264	0.000381
560.017001	0.000381
565.007560	0.000381
570.014210	0.000380
575.003869	0.000380
580.010642	0.000380
585.017395	0.000381
590.006998	0.000381
595.013663	0.000380
600.004532	0.000381
605.010350	0.000379
610.016829	0.000380
615.006486	0.000380
620.013205	0.000381
625.003902	0.000380
630.009618	0.000380
635.015320	0.000380
640.005846	0.000380
645.011632	0.000380
650.018431	0.000382
655.008101	0.000380
660.014758	0.000381
665.004420	0.000380
670.011079	0.000380
675.016748	0.000381
680.007433	0.000380
685.013200	0.000380
690.019858	0.000381
695.009558	0.000380
700.016215	0.000380
705.005864	0.000381
710.012612	0.000381
715.018355	0.000381
720.007950	0.000381
725.014752	0.000381
730.004226	0.000381
735.011086	0.000381
740.016775	0.000381
745.007466	0.000381
750.013203	0.000381
755.018824	0.000382
760.009575	0.000381
765.015239	0.000381
770.005905	0.000382
775.011649	0.000381
780.018333	0.000381
785.008018	0.000381
790.013690	0.000381
795.004273	0.000381
800.010047	0.000381
805.016739	0.000381
810.006468	0.000381
815.013153	0.000381
820.018734	0.000381
825.009414	0.000381
830.015128	0.000381
835.005798	0.000381
840.011576	0.000380
845.018271	0.000382
850.008941	0.000381
855.014670	0.000381
860.005520	0.000380
865.011019	0.000381
870.017705	0.000380
875.007325	0.000381
880.014068	0.000381
885.003672	0.000381
890.010443	0.000381
895.016161	0.000384
900.006824	0.000381
905.012377	0.000381
910.019226	0.000381
915.008800	0.000383
920.015631	0.000381
925.005117	0.000381
930.011982	0.000381
935.017646	0.000381
940.008386	0.000380
945.014075	0.000381
950.004677	0.000381
955.010410	0.000380
960.017097	0.000381
965.006701	0.000381
970.012514	0.000381
975.019082	0.000381
980.008856	0.000381
985.015587	0.000381
990.005241	0.000381
995.010906	0.000381
1000.017644	0.000381
1005.007299	0.000381
1010.013960	0.000381
1015.004582	0.000381
1020.010371	0.000381
1025.016058	0.000382
1030.006658	0.000381
1035.012468	0.000381
1040.019092	0.000382
1045.008844	0.000381
1050.015499	0.000381
1055.005189	0.000381
1060.011827	0.000381
1065.017585	0.000381
1070.007288	0.000381
1075.013943	0.000382
1080.003541	0.000382
1085.010356	0.000382
1090.017028	0.000382
1095.006738	0.000381
1100.013432	0.000382
1105.004118	0.000380
1110.010807	0.000382
1115.016497	0.000381
1120.006992	0.000381
1125.013807	0.000381
1130.019547	0.000382
1135.010251	0.000381
1140.016955	0.000382
1145.006614	0.000381
1150.013314	0.000381
1155.004003	0.000381
1160.010697	0.000381
1165.016358	0.000381
1170.007070	0.000382
1175.013724	0.000381
